Codi_Districte,SEXE,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,Data_Referencia
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,644,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,559,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1194,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1010,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,804,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,665,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,880,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,759,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,910,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,721,2024-01-01T00:00:00
2,1,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1204,2024-01-01T00:00:00
2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,990,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1047,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,865,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1033,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,881,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,717,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,587,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1196,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1083,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,914,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,776,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,756,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,646,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,523,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,443,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,679,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,530,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,783,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,638,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,657,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,601,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,603,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,547,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,674,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,586,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,572,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,468,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,610,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,540,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,613,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,521,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,909,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,734,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,777,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,665,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,687,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,601,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,716,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,604,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,837,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,699,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,587,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,519,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,608,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,523,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,505,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,499,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,483,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,392,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,765,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,703,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,1146,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,965,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,455,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,424,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,807,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,698,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1051,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,915,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,906,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,788,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,1007,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,900,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,677,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,548,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,1019,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,953,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,789,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,773,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,800,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,743,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,633,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,605,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,673,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,562,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,1113,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,1004,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,821,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,747,2024-01-01T00:00:00
2,1,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,959,2024-01-01T00:00:00
2,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,916,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2150,793,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2150,755,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2151,800,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2151,696,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2152,659,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2152,592,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2153,759,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2153,652,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2154,585,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2155,975,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2155,883,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2156,693,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2156,609,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,51,2157,675,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,51,2157,587,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,52,2158,889,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,52,2158,809,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,52,2159,1007,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,52,2159,933,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,52,2160,1020,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,52,2160,966,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,52,2161,599,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,52,2161,559,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,52,2162,733,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,52,2162,676,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,53,2163,929,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,53,2163,909,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,53,2164,802,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,53,2164,767,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,53,2165,877,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,53,2165,808,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,54,2166,1105,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,54,2166,1003,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,54,2167,1101,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,54,2167,1071,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,54,2168,1217,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,54,2168,1041,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,55,2169,777,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,55,2169,746,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,55,2170,811,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,55,2170,728,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,55,2171,831,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,55,2171,793,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,55,2172,789,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,55,2172,699,2024-01-01T00:00:00
2,1,Eixample,10,Sant Antoni,55,2173,794,2024-01-01T00:00:00
2,2,Eixample,10,Sant Antoni,55,2173,719,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3001,914,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3001,802,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3002,962,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3002,929,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3003,847,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3003,801,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3004,816,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3004,720,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3005,637,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3005,606,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3006,685,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3006,711,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3007,872,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3007,787,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3008,606,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3008,547,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,56,3009,640,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,56,3009,564,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3010,897,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3010,990,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3011,920,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3011,894,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3012,1078,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3012,1004,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3013,862,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3013,894,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3014,860,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3014,901,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3015,1502,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3015,1429,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3016,653,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3016,584,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,57,3017,814,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,57,3017,814,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,58,3018,812,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,58,3018,860,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,58,3019,760,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,58,3019,689,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,58,3020,585,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,58,3020,651,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,58,3021,545,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,58,3021,498,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,58,3022,729,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,58,3022,721,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,59,3023,911,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,59,3023,865,2024-01-01T00:00:00
3,1,Sants-Montjuïc,11,el Poble-sec,59,3024,995,2024-01-01T00:00:00
3,2,Sants-Montjuïc,11,el Poble-sec,59,3024,1014,2024-01-01T00:00:00
3,1,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,983,2024-01-01T00:00:00
3,2,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,994,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,61,3026,535,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,61,3026,487,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,61,3027,905,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,61,3027,827,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,61,3028,1403,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,61,3028,1276,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,61,3029,674,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,61,3029,625,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,61,3030,860,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,61,3030,739,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,62,3031,1226,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,62,3031,1115,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,62,3032,938,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,62,3032,857,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,62,3033,771,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,62,3033,727,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,62,3034,787,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,62,3034,719,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,62,3211,781,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,62,3211,744,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,63,3035,1187,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,63,3035,1111,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,63,3036,1271,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,63,3036,1141,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,63,3037,519,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,63,3037,467,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,63,3212,1308,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,63,3212,1145,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,63,3213,1192,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,63,3213,1127,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,64,3038,502,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,64,3038,466,2024-01-01T00:00:00
3,1,Sants-Montjuïc,13,la Marina de Port,64,3039,1305,2024-01-01T00:00:00
3,2,Sants-Montjuïc,13,la Marina de Port,64,3039,1223,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,815,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1057,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,736,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,688,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,691,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,681,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,892,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,726,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,969,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,870,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,565,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,553,2024-01-01T00:00:00
3,1,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,771,2024-01-01T00:00:00
3,2,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,685,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,66,3047,924,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,66,3047,857,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,66,3048,732,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,66,3048,623,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,66,3049,891,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,66,3049,801,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,66,3050,862,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,66,3050,814,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,67,3051,942,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,67,3051,916,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,67,3052,759,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,67,3052,626,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,67,3053,1182,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,67,3053,1062,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,67,3054,850,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,67,3054,803,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,67,3055,836,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,67,3055,776,2024-01-01T00:00:00
3,1,Sants-Montjuïc,15,Hostafrancs,67,3056,493,2024-01-01T00:00:00
3,2,Sants-Montjuïc,15,Hostafrancs,67,3056,443,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,68,3057,798,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,68,3057,714,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,68,3058,952,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,68,3058,848,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,68,3059,655,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,68,3059,608,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,68,3060,716,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,68,3060,668,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,68,3061,625,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,68,3061,545,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3062,881,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3062,760,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3063,1051,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3063,971,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3064,947,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3064,839,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3065,715,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3065,625,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3066,1227,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3066,1133,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3067,934,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3067,780,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3068,618,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3068,566,2024-01-01T00:00:00
3,1,Sants-Montjuïc,16,la Bordeta,69,3069,621,2024-01-01T00:00:00
3,2,Sants-Montjuïc,16,la Bordeta,69,3069,595,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3070,685,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3070,623,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3071,733,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3071,658,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3072,728,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3072,636,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3073,827,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3073,780,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3074,980,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3074,834,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3075,914,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3075,851,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3076,553,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3076,490,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3077,754,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3077,645,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3078,931,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3078,849,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3079,991,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3079,844,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,70,3080,861,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,70,3080,717,2024-01-01T00:00:00
3,1,Sants-Montjuïc,17,Sants - Badal,71,3081,1087,2024-01-01T00:00:00
3,2,Sants-Montjuïc,17,Sants - Badal,71,3081,919,2024-01-01T00:00:00
